"","photoId","comments"
"1137","47689475762","fantastic composition"
"1138","47689475762","Wonderful photo!"
"1139","47689475762","Nice"
"1140","47689475762","Wonderful work congratulations on explore"
"1141","47689475762","Nice leading line here :)

Good work."
"1142","47689475762","Excellent shot"
"1143","47689475762","Nice picture !!"
"1144","47689475762","Schönes Foto"
"1145","47689475762","That's a Wow !!"
"1146","47689475762","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #19 on Fluidr</a></em>"
"1147","47689475762","nice shot! ;-)"
"1148","47689475762","Beautiful scene and image with great light, tones, detail and composition. Very well done."
"1149","47689475762","[http://www.flickr.com/photos/12624630@N02/]  It's because explore has absolutely nothing to do with picture quality. It's a computer algorithm."
"1150","47689475762","[https://www.flickr.com/photos/47046393@N00] Thanks Dale!"
"1151","47689475762","[https://www.flickr.com/photos/frank_w_aus_l] Thank you!"
"1152","47689475762","[https://www.flickr.com/photos/alfredlockwood] Thank you Alfred!"
"1153","47689475762","Preciosa fotografía"
"1154","47689475762","<b>AMAZING SHOT!
<img src=""https://farm5.static.flickr.com/4004/4464132659_b8dde87b4f_m.jpg"" width=""200"" height=""138"" alt=""invitatie the magic eye"" />
Please add your wonderful image in:
<a href=""https://www.flickr.com/groups/brp_awards/"">The MAGIC EYE</a>
Post 1 / Award 3</b>"
"1155","47689475762","Awesome work
Great composition and point of view"
"1156","47689475762","Congrats !!"
"1157","47689475762","<b>AMAZING SHOT!
<img src=""https://farm5.static.flickr.com/4004/4464132659_b8dde87b4f_m.jpg"" width=""200"" height=""138"" alt=""invitatie the magic eye"" />
Please add your wonderful image in:
<a href=""https://www.flickr.com/groups/brp_awards/"">The MAGIC EYE</a>
Post 1 / Award 3</b>"
"1158","47689475762","<b>Excellent Work...!!!</b>
<a href=""https://www.flickr.com/groups/artofimages/""><img src=""https://farm4.static.flickr.com/3374/3488635549_3003f7f87f_o.gif"" width=""251"" height=""85"" />
. . . Seen in <b>Art of Images</b> (Post 1 - Award 3)</a>

If you receive 6 Awards, <b><a href=""https://www.flickr.com/groups/artofimages/discuss/72157611298717922/""> post it here </a></b> 
If you only receive 4 o 5 awards, <a href=""https://www.flickr.com/groups/artofimages/discuss/72157623354786197/""><b> post it here </b></a>"
"1159","47689475762","[https://www.flickr.com/photos/55610845@N05] Thank you!"
"1160","47689475762","<b>SPECIAL AWARD</b>
<U+2605><U+2605><U+2605><U+2605><U+2605> 5 stars for your photo...
Seen in:..<a href=""https://www.flickr.com/groups/techroyal/pool/"">Flickr Hall of Fame</a>
<a href=""https://www.flickr.com/groups/techroyal/""><img src=""https://farm8.staticflickr.com/7341/16489130992_316ac349df_m.jpg"" width=""240"" height=""146"" /></a>
Flickr Hall of Fame (Post 1 – Award 1)"
"1161","47689475762","<b> Very good, thank you
for adding to
<a href=""https://www.flickr.com/groups/brp_awards/"">The MAGIC EYE</a>
<img src=""https://farm5.static.flickr.com/4046/4464852314_9311daea5f_m.jpg"" width=""200"" height=""140"" alt=""ochiul magic copy"" />
I love this image!
The MAGIC EYE - Post 1 / Award 3</b>"
"1162","47689475762","<b>Congratulations, this is a superb image!
&quot;Optical Excellence Admin Invite&quot;</b><a href=""https://www.flickr.com/groups/2087626@N24/"">
<img src=""https://farm9.staticflickr.com/8194/8136582026_017a7197a4_m.jpg"" width=""240"" height=""108"" alt=""5063073187_8edd92d1ab_m"" />
<a href=""https://www.flickr.com/groups/2087626@N24/"">**OPTICAL EXCELLENCE** Group</a>
Please award 3 or more other images</a>"
"1163","47689475762","Beautiful!!! Nice work!!!"
"1164","47689475762","[https://www.flickr.com/photos/hunte77] Thank you!"
"1165","47689475762","<b>Thank you for inspiring and sharing with us!

I cannot see any colours! ....&quot;I must be Colour-Blind&quot;...
seen and admired in <b> <a href=""https://www.flickr.com/groups/3990537@N22/""> Colour-Blind
<a href=""https://www.flickr.com/groups/3990537@N22/""> <img src=""https://farm5.staticflickr.com/4792/40528549042_2f73a0f399_n.jpg"" width=""150"" height=""200"" /> </a></a></b></b>"
"1166","47689475762","<b>Thank you for inspiring and sharing with us!

I cannot see any colours! ....&quot;I must be Colour-Blind&quot;...
seen and admired in <b> <a href=""https://www.flickr.com/groups/3990537@N22/""> Colour-Blind
<a href=""https://www.flickr.com/groups/3990537@N22/""> <img src=""https://farm5.staticflickr.com/4792/40528549042_2f73a0f399_n.jpg"" width=""150"" height=""200"" /> </a></a></b></b>"
"1167","47689475762","Fantastic composition and very nice B&amp;W photo!
Congrats on Explore!"
"1168","47689475762","[https://www.flickr.com/photos/138707650@N07] Thanks Daniel!"
"1169","47689475762","Nicely done.
<b>Excellent Work...!!!</b>
<a href=""https://www.flickr.com/groups/artofimages/""><img src=""https://farm4.static.flickr.com/3374/3488635549_3003f7f87f_o.gif"" width=""251"" height=""85"" />
. . . Seen in <b>Art of Images</b> (Post 1 - Award 3)</a>

If you receive 6 Awards, <b><a href=""https://www.flickr.com/groups/artofimages/discuss/72157611298717 922/"">post it here</a></b> 
If you only receive 5 awards, <a href=""https://www.flickr.com/groups/artofimages/discuss/72157623354786 197/""><b>post it here</b></a>"
"1170","40770895373","Beautiful shot"
"1171","40770895373","La capture est magnifique, ainsi que celle de la femelle, 2 images excellentes Félicitation! Marie

 ***___ A remarkable image quality, I like the final rendering.Well detailed and lighted!
    
  **___I truly adore, a nice job of pro."
"1172","40770895373","Fabulous image, fantastic captured, a very successful job"
"1173","40770895373","fantastic shot"
"1174","40770895373","Wonderful photo!"
"1175","40770895373","Nice shot"
"1176","40770895373","Congrats !!"
"1177","40770895373","Fantastic Photography ! Beautiful Shot <U+0001F44D>"
"1178","40770895373","Perfect timing congratulations on explore"
"1179","40770895373","Excellent shot"
"1180","40770895373","wow, extraordenary
congrats on making the photo that was included in explore"
"1181","40770895373","Excellent, congrats on Explore !"
"1182","40770895373","<b>****Invitation****</b>
<b><i>Great image! Congratulations! 
<a href=""https://www.flickr.com/groups/hereandelsewhere/pool/"" title=""drive-by the other eye by Fat Burns, on Flickr""><img src=""http://farm9.staticflickr.com/8114/8695289048_884bfa68b3_m.jpg"" /></a>
<b> You are most welcome to post it to
<a href=""https://www.flickr.com/groups/2550989@N22/""><i>Illuminations in the Wild (Post 1, please Award 1) </i></a></b></i></b>"
"1183","40770895373","Fabulous shot!"
"1184","40770895373","Great shot"
"1185","40770895373","I like it ! ;-)"
"1186","40770895373","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #21 on Fluidr</a></em>"
"1187","40770895373","Preciosa fotografía"
"1188","40770895373","Fantastic shot!"
"1189","40770895373","what a catch !!! excellent..."
"1190","40770895373","Très belle photo. Compliments"
"1191","40770895373","brilliant!"
"1192","40770895373","Excellent looking shot - very well done - congrats on Explore!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #23 on Fluidr</a></em>"
"1193","40770895373","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #23 on Fluidr</a></em>"
"1194","40770895373","Excellent capture, Lawrence!
Beautiful bird.
Congrats on Explore!"
"1195","40770895373","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$,.,
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1196","40770895373","Great shot!!!"
"1197","40770895373","Nice sharp focus!"
"1198","32796445257","Great experience I'm sure and terrific photo Ruth!!"
"1199","32796445257","Amazing close up on that elegant family! Excellent shot, Ruth!"
"1200","32796445257","***___ A remarkable image quality, I like the final rendering.Well detailed and lighted!
    
  **___I truly adore, a nice job of pro."
"1201","32796445257","Superb shot of this wonderful encounter Ruth"
"1202","32796445257","Splendido scatto, fa molta tenerezza <U+0001F60A>ciao Gianni"
"1203","32796445257","Awh, too cute for words. Let’s hope the future is bright for them."
"1204","32796445257","Adorable capture Ruth!"
"1205","32796445257","Fantastic shot and encounter:)"
"1206","32796445257","How precious!"
"1207","32796445257","Attendrissant! So nice Ruth!"
"1208","32796445257","Wonderful shot Ruth!"
"1209","32796445257","The chicks are so cute and fluffy :))
Beautiful shot Ruth"
"1210","32796445257","Wonderful shot of these chicks and the beautiful redhead of the hen!"
"1211","32796445257","Beautiful capture Ruth"
"1212","32796445257","Great family photo.  Well done."
"1213","32796445257","How precious, lovely capture."
"1214","32796445257","Nice Ruth! Cute for sure great composition <U+0001F44D><U+0001F60E><U+0001F4F7>"
"1215","32796445257","I love your pictures of the cute little cranes, Ruth!
This is very great with the head of the adult!"
"1216","32796445257","Delightful photo, they're so cute:)"
"1217","32796445257","So sweet!  Great focus on this cute little family!"
"1218","32796445257","Sweet shot"
"1219","32796445257","Awesome capture Ruth!"
"1220","32796445257","wonderful capture, Ruth"
"1221","32796445257","Awesome, the red heart on the moms head is really cool"
"1222","32796445257","Fabulous image, fantastic captured, a very successful job"
"1223","32796445257","lovely shot"
"1224","32796445257","Lovely"
"1225","32796445257","Congrats !!"
"1226","32796445257","Baby Cranes  Beautiful Shot <U+0001F44D>"
"1227","32796445257","remarkable!"
"1228","32796445257","Excellent shot"
"1229","32796445257","came up to you to show these little ones?
congrats on making the photo that was included in explore"
"1230","32796445257","Adorables, congrats on Explore !"
"1231","32796445257","[https://www.flickr.com/photos/ciska_van_geer] No, not really.  I think they were just walking around and eating."
"1232","32796445257","Fearless"
"1233","32796445257","Congrats on explore Ruth, have a wonderful day!"
"1234","32796445257","Excellent capture!"
"1235","32796445257","Great capture! So cool that the top of the head is the shape of a heart and is red ."
"1236","32796445257","Very cute"
"1237","32796445257","Sweet shot Ruth!  Congrats on another Explore!"
"1238","32796445257","Excellent !"
"1239","32796445257","Realy great pic! ;-)"
"1240","32796445257","Beautiful image with great light, color, detail and composition. Excellent work."
"1241","32796445257","Brilliant timing and capture. The splash of color is super."
"1242","32796445257","Preciosa fotografía"
"1243","32796445257","beautifully done ,,,sweeeet....."
"1244","32796445257","This is just so adorable Ruth! The sweetest image you can imagine!"
"1245","32796445257","Absolutely beautiful Ruth !!!!!"
"1246","32796445257","Excellent looking shot - very well done - congrats on Explore!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #22 on Fluidr</a></em>"
"1247","32796445257","Lovely Sandhill Crane Chicks!
Remarkable capture.
Congrats on Explore!"
"1248","32796445257","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$,.
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1249","47741140991","Great shot!"
"1250","47741140991","Nice stitch work, Scott.  That sky color shows so nicely on the water.
Ron"
"1251","47741140991","Fantastic photo"
"1252","47741140991","[https://www.flickr.com/photos/144291887@N08]  [https://www.flickr.com/photos/photronaz]  [https://www.flickr.com/photos/97295115@N04] Thanks so much!"
"1253","47741140991","Fabulous pano image!"
"1254","47741140991","Beautiful panorama"
"1255","47741140991","Wonderful photo!"
"1256","47741140991","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #16 on Fluidr</a></em>"
"1257","47741140991","Congrats !!"
"1258","47741140991","Cooles Bild."
"1259","47741140991","Awesome Photography ! Amazing Photo <U+0001F44D>"
"1260","47741140991","amazing capture"
"1261","47741140991","Excellent shot"
"1262","47741140991","Great photo - congrats on explore!"
"1263","47741140991","You've done a good job"
"1264","47741140991","Schönes Foto"
"1265","47741140991","nice shot! ;-)"
"1266","47741140991","Beautiful panoramic scene with great light, color, detail and composition. Very well done."
"1267","47741140991","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #19 on Fluidr</a></em>"
"1268","47741140991","Preciosa fotografía"
"1269","47741140991","Magnifique capture <U+0001F44F><U+0001F44F><U+0001F44F>"
"1270","47741140991","Magnifica!!!"
"1271","47741140991","Excellent looking shot - very well done - congrats on Explore!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #21 on Fluidr</a></em>"
"1272","47741140991","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #21 on Fluidr</a></em>"
"1273","47741140991","Excellent panorama!
Exquisite colors and reflections!
Congrats on Explore!"
"1274","47741140991","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$5$
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1275","47741140991","<a href=""https://www.flickr.com/groups/flickrdiamondgroup/""> <img width=""79"" src=""https://farm4.static.flickr.com/3070/2787757113_e54d838cd1_o.gif"" height=""123"" /></a> 

This <b>Great Photographic Art</b> was made by a <b>Diamond Class Photographer!</b>
Please add your photo to <a href=""https://www.flickr.com/groups/flickrdiamondgroup/""><b> Flickr Diamond: The Diamond Class Photographer</b></a>
Read the <a href=""https://www.flickr.com/groups/flickrdiamondgroup/rules/"">group rules</a> please and tag your photo <b>DiamondClassPhotographer</b>
You may tag your photo again as <b>flickrdiamond</b>"
"1276","47741140991","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #21 on Fluidr</a></em>"
"1277","47741140991","Lovely shot!"
"1278","33863256408","Nice photo"
"1279","33863256408","Mi sa che eravamo fianco a fianco.. Ciao Gianni"
"1280","33863256408","[https://www.flickr.com/photos/154572029@N04] Sì l'ho pensato anch'io e c'era pure il sig. Angelo B."
"1281","33863256408","Io ero quello dietro Angelo sulla sua sinistra"
"1282","33863256408","Fabulous image, fantastic captured, a very successful job"
"1283","33863256408","Excellent shot"
"1284","33863256408","[http://www.flickr.com/photos/141558918@N02/] Si c'ero anch io ed abbiamo scattato la stessa immagine."
"1285","33863256408","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #15 on Fluidr</a></em>"
"1286","33863256408","Congrats !!"
"1287","33863256408","Feines Bild."
"1288","33863256408","Excellent shot"
"1289","33863256408","[https://www.flickr.com/photos/140112208@N08] La tua migliore, la mia più fortunata…"
"1290","33863256408","I like it ! ;-)"
"1291","33863256408","Great discovery and photo"
"1292","33863256408","Preciosa fotografía"
"1293","33863256408","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$4$
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1294","46826805065","beautiful"
"1295","46826805065","It's strange how some things you learn when you're young stay with you for life. Nearly fifty years ago when I was entering camera club competitions I quickly learned that club judges had an irrational hatred of what was called &quot;unsupported foliage&quot;. Much as I like this image, I find myself wanting to crop/clone out the foliage at the top of the image. I'm not saying I'm correct, just that it was drummed into my head at a comparatively young age and there it has stayed.
When I think back to some of the photos that did well for me in competitions I cringe with embarrassment. They might have adhered to the rules and been beautifully printed but they were boring. I'm still producing boring images most of the time but at least nowadays I recognise the fact!"
"1296","46826805065","Great angle Iain,wonderful viewpoint and a great evening for a walk with the dog!"
"1297","46826805065","[https://www.flickr.com/photos/66472220@N04] That is a valid comment, I did take a shot from lower down with no &quot;unsupported foliage&quot; but didn't like where the Scots Pine sat in the frame. If only I had taken a shot kneeling down..."
"1298","46826805065","Great shot, Iain, a wonderful view .."
"1299","46826805065","Fabulous image, fantastic captured, a very successful job"
"1300","46826805065","Beautiful landscape"
"1301","46826805065","A scenic view!"
"1302","46826805065","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #14 on Fluidr</a></em>"
"1303","46826805065","Congrats !!"
"1304","46826805065","If you like you can visit my photography blog at <a href=""https://gatogatogato.ch/blog/"" rel=""noreferrer nofollow"">gatogatogato.ch/blog/</a>"
"1305","46826805065","Beautiful image congratulations on explore"
"1306","46826805065","Excellent shot"
"1307","46826805065","so that is how it can look like too!
congrats on making the photo that was included in explore"
"1308","46826805065","great shot!
I'm glad to be there in 3 weeks ;-)"
"1309","46826805065","Schönes Foto"
"1310","46826805065","Gorgeous view and landscape:))!"
"1311","46826805065","Nice photography!"
"1312","46826805065","Precioso paisaje"
"1313","46826805065","Realy great pic! ;-)"
"1314","46826805065","Beautiful scene and image with great light, color, detail and composition."
"1315","46826805065","Preciosa fotografía"
"1316","46826805065","Beautiful"
"1317","46826805065","fantastic day....great view and photo<U+0001F44C>"
"1318","46826805065","Breathtaking view! Love the colors. Congrats!"
"1319","46826805065","<U+0001F44D>"
"1320","46826805065","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #19 on Fluidr</a></em>"
"1321","46826805065","Fantastic colors and very nice landscape!
Like a postcard indeed.
Congrats on Explore!"
"1322","46826805065","Na vida o pior não é errar
E sim, nada aprender
...Com os próprios erros.

Convite à meditação! Fé na vida!

Aproveite bem seu tempo!
Honestamente cumpra sua obrigação!
Dosando prazer, lazer! Em todo momento!
Vida é prece! É devoção!

Coisas banais! Antigos tesouros!
Equívocos fatais! Tons de eternidade!
O sol lento! Farto, duradouro!
Vida! Brilho! Luz! Claridade!

Lenta, cada manhã fluía mansamente!
Tranquila! Eu fã vida afora!
Não como as manhãs, estas de agora!
Que chegam e se vão rapidamente!

Fervorosa...
Lá vou eu!... ... ... Vania Dramis pimenta"
"1323","46826805065","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$.$
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1324","46826805065","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #19 on Fluidr</a></em>"
"1325","46826805065","magnifique paysages!!"
"1326","47685264052","Excellent lovely work well taken"
"1327","47685264052","Nice work, Pam"
"1328","47685264052","Beautiful image!"
"1329","47685264052","***___ A remarkable image quality, I like the final rendering.Well detailed and lighted!
    
  **___I truly adore, a nice job of pro."
"1330","47685264052","Awesome!"
"1331","47685264052","i like it. especially the one eye is tack sharp."
"1332","47685264052","Very cool <U+0001F60E> nice work"
"1333","47685264052","terrific find and shot!"
"1334","47685264052","Wow !!"
"1335","47685264052","Superb shot"
"1336","47685264052","Fabulous image, fantastic captured, a very successful job"
"1337","47685264052","The title is the same as the title of my shot.

<a href=""https://www.flickr.com/photos/azlijamil01/16748361559/"" title=""PEEK  A BOO...""><img src=""https://live.staticflickr.com/8741/16748361559_74894d49e0_n.jpg"" width=""320"" height=""213"" alt=""PEEK  A BOO..."" /></a>"
"1338","47685264052","Terrific shot"
"1339","47685264052","Great photograph! Your description is something that also happened to me. It was one of the most thrilling experiences I have ever had. I felt so fortunate to have shared some time and space with such a magnificent animal."
"1340","47685264052","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #13 on Fluidr</a></em>"
"1341","47685264052","A remarkable image here!"
"1342","47685264052","Awesome work congratulations on explore"
"1343","47685264052","Excellent shot"
"1344","47685264052","go away ... not that close ... congrats on making the photo that was included in explore
you must have strong nerves"
"1345","47685264052","Magnificent capture"
"1346","47685264052","Just as anticipated (with fingers crossed). I shall return.
<b>Seen on Explore</b> at #13 <a href=""http://www.fluidr.com/explore/interesting/2019/04/30"" rel=""noreferrer nofollow"">via Fluidr</a> for April 30, 2019
."
"1347","47685264052","I am making easily persistently $15k to $20k simply by doing direct work at home. Multi month again i have made $45890 from this movement. amazing and smooth to do work and standard pay from this is bewildering. i have propose each final one of you to join this progress right directly as low protection and get than full time salary through take after this association.
sdfdsf
Just Visit Now…… <a href=""http://www.worktoday33.com"" rel=""noreferrer nofollow"">www.worktoday33.com</a>"
"1348","47685264052","an excellent photo, very well done"
"1349","47685264052","nice shot! ;-)"
"1350","47685264052","great shot my Best"
"1351","47685264052","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #16 on Fluidr</a></em>"
"1352","47685264052","Congrats !!"
"1353","47685264052","Excellent many compliments"
"1354","47685264052","Very nice shot!  Congrats on Explore!"
"1355","47685264052","Cool!!!, Amazing photo."
"1356","47685264052","Beautiful capture of that Bear!
Great shot!
Congrats on Explore!"
"1357","47685264052","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #18 on Fluidr</a></em>"
"1358","47745100891","Gorgeous."
"1359","47745100891","I love this composition!"
"1360","47745100891","[https://www.flickr.com/photos/postboxes] 
and
 [https://www.flickr.com/photos/24354425@N03] 
Thank you for viewing. I was moving to Atsuta to wait for a friend in the morning. Reversal processing of color negative can make this delicate expression."
"1361","47745100891","What a quiet, peaceful scene. Gentle colors of the early morning. Great."
"1362","47745100891","[https://www.flickr.com/photos/giomagphotographer] 
Thank you for the comment.  At first I need to say that where I live is so beautiful place. Second, this method of development-scanning  delivers calm and pure flavor to the image. I wish to encourage all photographers try my method."
"1363","47745100891","I could contemplate for long time"
"1364","47745100891","I like it ! ;-)"
"1365","47745100891","It’s really great! Congratulations on Explore!"
"1366","47745100891","Excellent shot"
"1367","47745100891","Preciosa fotografía"
"1368","47745100891","wow..very nice"
"1369","47745100891","Congrats !!"
"1370","47745100891","Beautiful, serene view!"
"1371","47745100891","Nicely captured photo"
"1372","47745100891","<U+2605><U+2605>.&gt; Google is now paying $17000 to $22000 per month for operating online from home. i have joined this job 2 months ago and i have earned $20544 in my first month from this job. i can say my life is changed-absolutely for the better! check it out what i do &lt;.<U+2605><U+2605>
$$$
Just Visit Now…… <a href=""http://www.todaysfox.com"" rel=""noreferrer nofollow"">www.todaysfox.com</a>"
"1373","47745100891","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #17 on Fluidr</a></em>"
"1374","47745100891","Beautiful pink hues - and unusual composition. Love it."
"1375","47685159492","Awesome work man! congrats"
"1376","47685159492","Cool night work"
"1377","47685159492","Very nice capture."
"1378","47685159492","Fabulous image, fantastic captured, a very successful job"
"1379","47685159492","Wow, wow, wow! A rare and spectacular scene. There will be lots of jealous photographers out there! (especially me) Wonderful shot!"
"1380","47685159492","Increíble fotografía sin duda, que te inspiro para hacerla? Felicidades colega"
"1381","47685159492","Toll gemacht."
"1382","47685159492","This is an amazing capture, Aaron. It deserves the Explore feature!"
"1383","47685159492","Excellent work here!"
"1384","47685159492","Excellent shot"
"1385","47685159492","Woww"
"1386","47685159492","Wahnsinn<U+0001F64F><U+0001F64F><U+0001F64F>"
"1387","47685159492","Great work. An excellent photo."
"1388","47685159492","I am making easily persistently $15k to $20k simply by doing direct work at home. Multi month again i have made $45890 from this movement. amazing and smooth to do work and standard pay from this is bewildering. i have propose each final one of you to join this progress right directly as low protection and get than full time salary through take after this association.
gdfg
Just Visit Now…… <a href=""http://www.worktoday33.com"" rel=""noreferrer nofollow"">www.worktoday33.com</a>"
"1389","47685159492","Schönes Foto"
"1390","47685159492","Breathtaking!"
"1391","47685159492","Bien joué ;-)"
"1392","47685159492","Oh, how exciting!  I would have been jazzed to see this much less get it in an image.  Nice work."
"1393","47685159492","It's a very nice view, I love this kind of pics.
Great job!"
"1394","47685159492","Realy great pic! ;-)"
"1395","47685159492","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #14 on Fluidr</a></em>"
"1396","47685159492","Stunning Shot"
"1397","47685159492","Preciosa fotografía"
"1398","47685159492","great photo ....<U+0001F44C>"
"1399","47685159492","sweet"
"1400","47685159492","Congrats !!"
"1401","47685159492","This is amazing.  I never knew about Sprites.  Fantastic photo and I love the mood too."
"1402","47685159492","Your picture is really beautiful."
"1403","47685159492","Spectacular work! Congrats."
"1404","47685159492","Astonishing storm!
Superb night photo, Aaron!
Congrats on Explore!"
"1405","47685159492","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #16 on Fluidr</a></em>"
"1406","47685159492","Awesome scene! Congrats on getting your shot, and Explore!"
"1407","32795178117","Excellent capture Ian..."
"1408","32795178117","Awesome excellent work"
"1409","32795178117","Great shot"
"1410","32795178117","Congrats !!"
"1411","32795178117","Cooles Bild."
"1412","32795178117","Excellent work here!"
"1413","32795178117","Cracking shot congratulations on explore"
"1414","32795178117","Excellent shot"
"1415","32795178117","I am making easily persistently $15k to $20k simply by doing direct work at home. Multi month again i have made $45890 from this movement. amazing and smooth to do work and standard pay from this is bewildering. i have propose each final one of you to join this progress right directly as low protection and get than full time salary through take after this association.
sdf
Just Visit Now…… <a href=""http://www.worktoday33.com"" rel=""noreferrer nofollow"">www.worktoday33.com</a>"
"1416","32795178117","Superb capture!"
"1417","32795178117","nice shot! ;-)"
